text,label,dataset,language,text_original,sentence_count,word_count,char_count,script_tamil,script_malayalam,script_kannada,script_latin,dominant_script,code_mix_index,label_encoded
nayak roberrt bangada goth aagutte,Not_offensive,kannada_offensive,kannada,@prithvi nayak Roberrt bangada goth aagutte,1,5,34,0,0,0,30,latin,0.0,0
ಕರೆಕ್ಟ್ ಬ್ರದರ್ love you bro,Not_offensive,kannada_offensive,kannada,ಕರೆಕ್ಟ್ ಬ್ರದರ್ love you bro,1,5,27,0,0,13,10,kannada,40.0,0
re-release madisi sir .nange ee film bagge ne gottirlilla. ee sali super hit guarantee.,Not_offensive,kannada_offensive,kannada,Re-release madisi sir ...nange ee film bagge ne gottirlilla... ee sali super hit guarantee...,2,14,87,0,0,0,70,latin,0.0,0
en super movie sir edu..ond ond seen kuda mans mutto tara ede,Not_offensive,kannada_offensive,kannada,En super movie sir edu....ond ond seen kuda mans mutto tara ede,1,12,61,0,0,0,48,latin,0.0,0
sakkath guru ..luv luv luv,Not_offensive,kannada_offensive,kannada,Sakkath Guru ..luv luv luv,1,5,26,0,0,0,20,latin,0.0,0
ಈ ಒಂದ್ ಸಾಂಗ್ ಸಾಕು ಬುಡು ಗರು ನೀನ್ ಗೆದ್ದೆ jai shetty,Not_offensive,kannada_offensive,kannada,ಈ ಒಂದ್ ಸಾಂಗ್ ಸಾಕು ಬುಡು ಗರು ನೀನ್ ಗೆದ್ದೆ jai @rakshith shetty,1,10,49,0,0,31,9,kannada,20.0,0
hands upp super song,Not_offensive,kannada_offensive,kannada,hands upppppppp super song🥰🥰,1,4,20,0,0,0,17,latin,0.0,0
i ammaddixctedrepeatrinserepeat guru,Not_offensive,kannada_offensive,kannada,I ammaddixctedrepeatrinserepeat guru,1,3,36,0,0,0,34,latin,0.0,0
origin.but grown up in kapu..nimge kannada barutta wow.,Not_offensive,kannada_offensive,kannada,Origin...but grown up in kapu..nimge kannada barutta wow.,1,8,55,0,0,0,44,latin,0.0,0
super bro yalka tik tok stars full rost,Not_offensive,kannada_offensive,kannada,Super bro yalka  Tik Tok stars full rost,1,8,39,0,0,0,32,latin,0.0,0
ನಿಜಕ್ಕೂ ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ,Not_offensive,kannada_offensive,kannada,ನಿಜಕ್ಕೂ ಇದು ಚರಿತ್ರೆ  ಸೃಷ್ಟಿಸೊ ಅವತಾರ,1,5,34,0,0,30,0,kannada,0.0,0
idu charitre shristisuva avatara.. 100 ..,Not_offensive,kannada_offensive,kannada,Idu charitre shristisuva avatara...... 100%....,2,6,41,0,0,0,29,latin,33.33333333333333,0
ಗೋಲ್ಡನ್ ಸ್ಟಾರ್ ಗಣೇಶ್ ಅಭಿಮಾನಿಗಳಿಂದ all the best,Not_offensive,kannada_offensive,kannada,ಗೋಲ್ಡನ್ ಸ್ಟಾರ್ ಗಣೇಶ್ ಅಭಿಮಾನಿಗಳಿಂದ all the best,1,7,46,0,0,30,10,kannada,42.857142857142854,0
ಒಂದು ಶಿಕಾರಿಯ ಕಥೆ.. ಆಗದೆ ಇರಲಿ ಪ್ರೇಕ್ಷಕರಿಗೆ ವ್ಯಥೆ..nಜೈ ಕನ್ನಡ..,Not_offensive,kannada_offensive,kannada,ಒಂದು ಶಿಕಾರಿಯ ಕಥೆ.. ಆಗದೆ ಇರಲಿ ಪ್ರೇಕ್ಷಕರಿಗೆ ವ್ಯಥೆ..nಜೈ ಕನ್ನಡ..,2,8,60,0,0,46,1,kannada,12.5,0
ನೀವು ಈ ತರ ಪ್ರಯೋಗಾತ್ಮಕ ಮೋವಿಗಳನ್ನೆ ಮಾಡಿ ನಿಮ್ಗೆ ಈ ತರನೆ ಸೆಟ್ ಆಗೋದು,Offensive_Targeted_Insult_Other,kannada_offensive,kannada,ನೀವು ಈ ತರ ಪ್ರಯೋಗಾತ್ಮಕ ಮೋವಿಗಳನ್ನೆ ಮಾಡಿ  ನಿಮ್ಗೆ ಈ ತರನೆ ಸೆಟ್ ಆಗೋದು,1,11,62,0,0,52,0,kannada,0.0,3
ಏನು.. ಬರಿ ಕತ್ರಿನಾನ ಮಾತ್ರ ಜೋಕಾಲಿ ಅಡಿಸಬೇಕಾ ? ನಮ್ ನಾರಾಯಣ ಯಾರಿಗೂ ಕಡಿಮೆ ಇಲ್ಲ 1,Not_offensive,kannada_offensive,kannada,ಏನು..... ಬರಿ ಕತ್ರಿನಾನ ಮಾತ್ರ ಜೋಕಾಲಿ ಅಡಿಸಬೇಕಾ ? ನಮ್ ನಾರಾಯಣ ಯಾರಿಗೂ ಕಡಿಮೆ ಇಲ್ಲ 1,3,13,73,0,0,57,0,kannada,15.384615384615385,0
monster kannada le sakat dialouges kanla.. next nim boobs film ge neene ide dialouges na haakolli.. hengidru ade thaane yelru maathadodu.. film nodkondu yella fans galu obrann obru baikond iri..,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,@TROLL MONSTER_KANNADA le sakat dialouges kanla..... next nim boobs film ge neene ide dialouges na haakolli.... hengidru ade thaane yelru maathadodu.... film nodkondu yella fans galu obrann obru baikond iri....🤣,4,30,194,0,0,0,157,latin,0.0,1
namma manege bandidru avarige nanu nan dress kottu aliside,Not_offensive,kannada_offensive,kannada,Namma manege bandidru avarige nanu nan dress kottu aliside,1,9,58,0,0,0,50,latin,0.0,0
avane shriman narayana..,Not_offensive,kannada_offensive,kannada,avAnE shriMAN NaRAyana..,1,3,24,0,0,0,20,latin,0.0,0
ತಂದೆಗೆ ತಕ್ಕ ಮಗ..,Not_offensive,kannada_offensive,kannada,ತಂದೆಗೆ ತಕ್ಕ ಮಗ..,1,3,16,0,0,12,0,kannada,0.0,0
rashmika andre yaru guru nthukali sule edalala avle erboda,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,Rashmika andre yaru guru nThukali sule edalala avle erboda,1,9,58,0,0,0,50,latin,0.0,1
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Not_offensive,kannada_offensive,kannada,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,1,10,64,0,0,55,0,kannada,0.0,0
ಭಾರೀ ಚಲೋ ಅಯ್ತ್ರಿ,Not_offensive,kannada_offensive,kannada,ಭಾರೀ ಚಲೋ ಅಯ್ತ್ರಿ,1,3,16,0,0,14,0,kannada,0.0,0
super bro nivu,Not_offensive,kannada_offensive,kannada,Super bro nivu,1,3,14,0,0,0,12,latin,0.0,0
hands up anta kottaddu yella language li onde title irli anta.yar opputtiri illi like madi.,Not_offensive,kannada_offensive,kannada,Hands up anta kottaddu yella language li onde title irli anta...yar opputtiri  illi like madi...,1,15,91,0,0,0,75,latin,0.0,0
ಸಾಂಗ್ ಸೂಪರ್ ಆಗಿ ಆಡಿದಿರ ಅಣ್ಣ,Not_offensive,kannada_offensive,kannada,ಸಾಂಗ್ ಸೂಪರ್ ಆಗಿ ಆಡಿದಿರ ಅಣ್ಣ,1,5,27,0,0,23,0,kannada,0.0,0
medegar ಅಲ್ಲಿ ಕೂಡ ಕೆಲಸ ನಡೆಯುತ್ತಿದೆ,Not_offensive,kannada_offensive,kannada,@shivanand medegar ಅಲ್ಲಿ ಕೂಡ ಕೆಲಸ ನಡೆಯುತ್ತಿದೆ 🤣🤣🤣,1,5,34,0,0,23,7,kannada,20.0,0
ರಣಧೀರ ನೆನಪಾದ ರಕ್ಷಿತ ಜಾದಲಿnರಣಭೇಟೆಯಾಡುವ ರಾಕ್ಷಸ ದಾರಿಯಲಿnರಕ್ತಚರಿತ್ರೆಯೋ ರಕ್ಕಸನ ಕಥೆಯೋnನಿಗೂಢ ಮನೆಯೊಳಗೆ ನಡುಕ ಹುಟ್ಟಿಸೋnಸಿನೆಮಾ ಪರದೆಯ ಹಳುಗುಣಿಯೊ..,Not_offensive,kannada_offensive,kannada,ರಣಧೀರ ನೆನಪಾದ ರಕ್ಷಿತ ಜಾದಲಿnರಣಭೇಟೆಯಾಡುವ ರಾಕ್ಷಸ ದಾರಿಯಲಿnರಕ್ತಚರಿತ್ರೆಯೋ ರಕ್ಕಸನ ಕಥೆಯೋnನಿಗೂಢ ಮನೆಯೊಳಗೆ ನಡುಕ ಹುಟ್ಟಿಸೋnಸಿನೆಮಾ ಪರದೆಯ ಹಳುಗುಣಿಯೊ.....,1,13,133,0,0,115,4,kannada,30.76923076923077,0
nivu heliddu ondu ondu maathu sathyanee,Not_offensive,kannada_offensive,kannada,Nivu heliddu ondu ondu maathu  sathyanee,1,6,39,0,0,0,34,latin,0.0,0
ರಶ್ಮಿಕ ಗಿಂತ ದಿಯಾ ಅವರ ನಟನೆ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ..film antuu super,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,ರಶ್ಮಿಕ ಗಿಂತ ದಿಯಾ ಅವರ ನಟನೆ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ....film antuu super,1,9,60,0,0,36,14,kannada,33.33333333333333,1
ಸೂಪರ್ ಫಿಲ್ಮ್.ಇನ್ನು ಎನು ಹೇಳೊಕಾಗಲ್ಲ.,Not_offensive,kannada_offensive,kannada,ಸೂಪರ್ ಫಿಲ್ಮ್...ಇನ್ನು ಎನು ಹೇಳೊಕಾಗಲ್ಲ...,1,4,34,0,0,29,0,kannada,0.0,0
hats off sir nim swabhimana and karya nishtege thumba santhosha agutte sir nimg olle arogya success kodli antha devralli bedkothivi munde niv natiso ella cinemagalu uttama pradarshana padiyali,Not_offensive,kannada_offensive,kannada,Hats off sir nim Swabhimana and karya nishtege thumba Santhosha agutte sir nimg olle arogya success kodli antha devralli bedkothivi Munde niv natiso Ella cinemagalu uttama pradarshana padiyali,1,28,192,0,0,0,165,latin,0.0,0
ನಿಮಗೆ ಒಲೆಯದು ಆಗಲಿ ಸಾರ್,Not_offensive,kannada_offensive,kannada,ನಿಮಗೆ ಒಲೆಯದು ಆಗಲಿ ಸಾರ್,1,4,22,0,0,19,0,kannada,0.0,0
unique tune.. ade thamte,Offensive_Untargetede,kannada_offensive,kannada,Unique tune.. Ade thamte,2,4,24,0,0,0,19,latin,0.0,4
super agi helidiya guru,Not_offensive,kannada_offensive,kannada,Super agi helidiya guru,1,4,23,0,0,0,20,latin,0.0,0
ಗುರುಗಳೇ ನನ್ನ ಹೆಸರು ಗವೀಶ್ ಕೊಪ್ಪಳ.nನಾನು ಚಿಕ್ಕವನಿದ್ದಾಗ ತೊಗರಿ ತಿಪ್ಪನ ಕಥೆಯನ್ನು ಕೇಳಿದ್ದೆ,Not_offensive,kannada_offensive,kannada,ಗುರುಗಳೇ  ನನ್ನ ಹೆಸರು ಗವೀಶ್  ಕೊಪ್ಪಳ.nನಾನು ಚಿಕ್ಕವನಿದ್ದಾಗ ತೊಗರಿ ತಿಪ್ಪನ ಕಥೆಯನ್ನು  ಕೇಳಿದ್ದೆ,1,10,82,0,0,71,1,kannada,10.0,0
hai gaya husharaytha,Not_offensive,kannada_offensive,kannada,hai gaya husharaytha,1,3,20,0,0,0,18,latin,0.0,0
sakath anna nim haadu,Not_offensive,kannada_offensive,kannada,Sakath anna nim haadu,1,4,21,0,0,0,18,latin,0.0,0
drona pandavara para iddre ivneke kouravara para iddana.??,Not_offensive,kannada_offensive,kannada,Drona pandavara para iddre ivneke kouravara para iddana.????,1,8,58,0,0,0,48,latin,0.0,0
signature step ishta adare ootu ondu like nsong super ansiddre bidu eradu comment.. nninu kannadiga adare,Not_offensive,kannada_offensive,kannada,signature step ishta adare ootu ondu like nsong super ansiddre bidu eradu comment.. nninu kannadiga adare,2,16,105,0,0,0,88,latin,0.0,0
actually point point nu bidsi supper aagi helidiya suppeerrbbb,Not_offensive,kannada_offensive,kannada,Actually point point nu bidsi supper aagi helidiya supppppppppeeeerrrrrbbb,1,9,62,0,0,0,54,latin,0.0,0
film nodidmele ee song ge addict aadavaru like maadinyalllrigu thanks for 1000 likes,Not_offensive,kannada_offensive,kannada,Film nodidmele ee song ge addict aadavaru like maadinYalllrigu thanks for 1000 likes,1,13,84,0,0,0,68,latin,7.6923076923076925,0
ಎಷ್ಟ್ ಜನ asn ಸಿನಿಮಾ ನೋಡಿದ್ದೀರಾ ಹೇಳಿ nಜೈ ಕನ್ನಡ,Not_offensive,kannada_offensive,kannada,ಎಷ್ಟ್  ಜನ  ASN ಸಿನಿಮಾ ನೋಡಿದ್ದೀರಾ ಹೇಳಿ  nಜೈ ಕನ್ನಡ,1,8,45,0,0,34,4,kannada,25.0,0
sri filmna north indiadali promotion jasthi jasthi madi,Not_offensive,kannada_offensive,kannada,Sri filmna north Indiadali promotion jasthi jasthi Madi,1,8,55,0,0,0,48,latin,0.0,0
parthasarathi ನಿಮ್ಮ ಅಕ್ಕುನ್,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,@Nandi Parthasarathi ನಿಮ್ಮ ಅಕ್ಕುನ್,1,3,27,0,0,12,13,latin,33.33333333333333,1
waa madiddare hige madbeku pan indian film ge,Not_offensive,kannada_offensive,kannada,Waa madiddare hige madbeku pan indian film ge,1,8,45,0,0,0,38,latin,0.0,0
ಅವನು ಚಿರಂಜೀವಿ ಅದಕ್ಕೊಸ್ಕರ ಸಾಯದೆ ದೇಶವನ್ನು ಸುತ್ತಾಡುತ್ತಾ ಇರ್ತಾರೆ,Not_offensive,kannada_offensive,kannada,ಅವನು ಚಿರಂಜೀವಿ ಅದಕ್ಕೊಸ್ಕರ ಸಾಯದೆ  ದೇಶವನ್ನು ಸುತ್ತಾಡುತ್ತಾ ಇರ್ತಾರೆ,1,7,60,0,0,54,0,kannada,0.0,0
mohareer nತಪ್ಪೇನಿಲ್ಲ..nಆದರೆ ಎರವಲು ಪದಗಳ ಬದಲು ಅಚ್ಚಗನ್ನಡ ಅಣ್ಣೆಗನ್ನಡ ಹಚ್ಚಗನ್ನಡ ದ ಪದಗಳನ್ನು ಹೆಚ್ಚಾಗಿ ಬಳಸಲು ಒತ್ತು ಕೊಟ್ಟರೆ,Not_offensive,kannada_offensive,kannada,@pavan mohareer nತಪ್ಪೇನಿಲ್ಲ..nಆದರೆ ಎರವಲು ಪದಗಳ ಬದಲು ಅಚ್ಚಗನ್ನಡ/ಅಣ್ಣೆಗನ್ನಡ/ಹಚ್ಚಗನ್ನಡ ದ ಪದಗಳನ್ನು ಹೆಚ್ಚಾಗಿ ಬಳಸಲು ಒತ್ತು ಕೊಟ್ಟರೆ,1,14,114,0,0,89,10,kannada,14.285714285714285,0
ಹೌದು ಕನ್ನಡತಿ ಭುವನ ಅವ್ರೆ.ಜೈ ಕರ್ನಾಟಕ ಮಾತೆ.ಜೈ ಭುವನೇಶ್ವರಿ ತಾಯಿ.ಜೈ ಕನ್ನಡಿಗ.ಜೈ ಕನ್ನಡತಿ ಕಣ ಕಣದಲ್ಲೂ ಕನ್ನಡ.ಕನ್ನಡವೇ ಸತ್ಯ.ಕನ್ನಡವೇ ನಿತ್ಯ. ಸಿರಿಗನ್ನಡಂ ಗೆಲ್ಗೆ. ಸಿರಿಗನ್ನಡಂ ಬಾಳ್ಗೆ.ಕನ್ನಡದ ಭಕ್ತ ಶಿವರಾಮ್ ಗೌಡ ಮಂಡ್ಯ.6363014117.8296261615.,Not_offensive,kannada_offensive,kannada,ಹೌದು ಕನ್ನಡತಿ ಭುವನ ಅವ್ರೆ.ಜೈ ಕರ್ನಾಟಕ ಮಾತೆ.ಜೈ ಭುವನೇಶ್ವರಿ ತಾಯಿ.ಜೈ ಕನ್ನಡಿಗ.ಜೈ ಕನ್ನಡತಿ ಕಣ ಕಣದಲ್ಲೂ ಕನ್ನಡ.ಕನ್ನಡವೇ ಸತ್ಯ.ಕನ್ನಡವೇ ನಿತ್ಯ. ಸಿರಿಗನ್ನಡಂ ಗೆಲ್ಗೆ. ಸಿರಿಗನ್ನಡಂ ಬಾಳ್ಗೆ.ಕನ್ನಡದ ಭಕ್ತ ಶಿವರಾಮ್ ಗೌಡ ಮಂಡ್ಯ.6363014117.8296261615.,3,23,215,0,0,161,0,kannada,0.0,0
ಒಂದ ಮೂವಿ ಮಾಡೋಕೆ 7 ವರ್ಷ? ಅದಕ್ಕೆ ಸರಿಯಾಗಿ ಆಗಿದೆ. ಮುಂದೆ ಬೇಗ ಮಾಡಿ ಬಿಡಿ. ಇನ್ನೂ ಇದನ್ನೇ analyse ಮಾಡ್ಕೊಂಡು 7 ವರ್ಷ ಕುತ್ಕೊಬೇಡಿ. ನೋಡಿದ ಜನ anacin ಅಂತ ಇದಾರೆ ಆಬ್ಬ. ಆಡಿಷನ್ ದಿಯಾ ಅಂತ ಒಂದು ಕಥೆ ಮಾಡಿ.,Offensive_Untargetede,kannada_offensive,kannada,ಒಂದ ಮೂವಿ ಮಾಡೋಕೆ 7 ವರ್ಷ? ಅದಕ್ಕೆ ಸರಿಯಾಗಿ ಆಗಿದೆ. ಮುಂದೆ ಬೇಗ ಮಾಡಿ ಬಿಡಿ. ಇನ್ನೂ ಇದನ್ನೇ analyse ಮಾಡ್ಕೊಂಡು 7 ವರ್ಷ ಕುತ್ಕೊಬೇಡಿ. ನೋಡಿದ ಜನ anacin ಅಂತ ಇದಾರೆ ಆಬ್ಬ. ಆಡಿಷನ್ ದಿಯಾ ಅಂತ ಒಂದು ಕಥೆ ಮಾಡಿ.,6,31,179,0,0,128,13,kannada,12.903225806451612,4
ಕೆಲಸ ಬೇಕಾncall to 8546903696,Not_offensive,kannada_offensive,kannada,ಕೆಲಸ ಬೇಕಾnCall to 8546903696,1,4,28,0,0,8,7,kannada,50.0,0
ಮೊದಲು ನೀನು ಟಿಕ್ ಟಾಕ್ ಡಿಲೀಟ್ ಮಾಡು ಗುರು,Not_offensive,kannada_offensive,kannada,ಮೊದಲು ನೀನು ಟಿಕ್ ಟಾಕ್ ಡಿಲೀಟ್ ಮಾಡು ಗುರು,1,7,37,0,0,31,0,kannada,0.0,0
fittest will survive. ashwath olle actor aadre maganu ange aagbeku andre aagutta? dr rajakumar tara avr maklu aagalla avr yavattidru avre. so illi acchari pado avashyakate illa.,Not_offensive,kannada_offensive,kannada,Fittest will survive. Ashwath olle actor aadre maganu ange aagbeku andre aagutta? Dr rajakumar tara avr maklu aagalla avr yavattidru avre. So illi acchari pado avashyakate illa.,4,27,177,0,0,0,147,latin,0.0,0
sp song jai d. boss,Not_offensive,kannada_offensive,kannada,sp song jai D. Boss,2,5,19,0,0,0,14,latin,0.0,0
istu helidru innu tik tok ge support madoru manushyare alla narta madkoli pls pls,Not_offensive,kannada_offensive,kannada,Istu helidru innu tik tok ge support madoru manushyare alla nArta madkoli pls pls,1,14,81,0,0,0,68,latin,0.0,0
ತುಂಬಾ ಕಾಡುತ್ತೆ ಈ ಸಿನಿಮಾದ ಕಥೆ..nಈ ಸಿನಿಮಾನ ನೋಡಿದವರು.. ಕಥಾ ಶ್ರೀಮಂತಿಕೆಯನ್ನು.. ಭಾವನೆಗಳ ಭಾವವನ್ನು ತಮ್ಮ ಮನಸ್ಸಿನಲ್ಲಿ ತಾವೇ ಅನುಭವಿಸುವುದು ಖಂಡಿತ..n ದಿಯಾ ಸರಳ ಸಹಜ ಸುಂದರ ಸಿನಿಮಾ..,Not_offensive,kannada_offensive,kannada,ತುಂಬಾ ಕಾಡುತ್ತೆ ಈ ಸಿನಿಮಾದ ಕಥೆ.....nಈ ಸಿನಿಮಾನ ನೋಡಿದವರು..  ಕಥಾ ಶ್ರೀಮಂತಿಕೆಯನ್ನು..  ಭಾವನೆಗಳ ಭಾವವನ್ನು  ತಮ್ಮ ಮನಸ್ಸಿನಲ್ಲಿ ತಾವೇ ಅನುಭವಿಸುವುದು ಖಂಡಿತ........n# ದಿಯಾ # ಸರಳ ಸಹಜ ಸುಂದರ ಸಿನಿಮಾ......,3,21,162,0,0,130,2,kannada,9.523809523809524,0
ಯುದ್ಧ ಮಾಡಬೇಕು ಓದಬಾರದು ಕಟುಕರ ಮುಂದೆ ಭಗವದ್ಗೀತೆ .,Not_offensive,kannada_offensive,kannada,ಯುದ್ಧ ಮಾಡಬೇಕು ಓದಬಾರದು ಕಟುಕರ ಮುಂದೆ ಭಗವದ್ಗೀತೆ ...,1,7,45,0,0,38,0,kannada,14.285714285714285,0
kulkarni t-series,Not_offensive,kannada_offensive,kannada,@anup kulkarni T-Series,1,2,17,0,0,0,15,latin,0.0,0
super d boss fans like,Not_offensive,kannada_offensive,kannada,Super d boss fans like,1,5,22,0,0,0,18,latin,0.0,0
boss nivu rashmi kinta jasthi belibeku,Not_offensive,kannada_offensive,kannada,Boss nivu Rashmi kinta jasthi belibeku,1,6,38,0,0,0,33,latin,0.0,0
super song,Not_offensive,kannada_offensive,kannada,Super song,1,2,10,0,0,0,9,latin,0.0,0
ಯಾರೆಲ್ಲ ಡಿಸ್ಲೈಕ್ ಮಾಡಿದ್ದಾರೆ ಅವರೆಲ್ಲ ರಶ್ಮಿಕ ಮಂದಣ್ಣ ಅವರ ಫ್ಯಾನ್ಸ್ ಇರ್ಬೊದು nಪಾಪ ಉರಿತಾ ಇದೆ ..ನಮ್ಮ ತುಳುನಾಡಿನ ಪ್ರತಿಭೆನ ನೋಡಿ.,Offensive_Targeted_Insult_Group,kannada_offensive,kannada,ಯಾರೆಲ್ಲ ಡಿಸ್ಲೈಕ್ ಮಾಡಿದ್ದಾರೆ ಅವರೆಲ್ಲ ರಶ್ಮಿಕ ಮಂದಣ್ಣ ಅವರ ಫ್ಯಾನ್ಸ್ ಇರ್ಬೊದು    nಪಾಪ ಉರಿತಾ ಇದೆ🤣..ನಮ್ಮ ತುಳುನಾಡಿನ ಪ್ರತಿಭೆನ ನೋಡಿ...,1,16,117,0,0,98,1,kannada,6.25,2
kannada songs na dislike madbede,Not_offensive,kannada_offensive,kannada,Kannada songs na dislike madbede,1,5,32,0,0,0,28,latin,0.0,0
super nataka togari tippa.,Not_offensive,kannada_offensive,kannada,Super nataka Togari Tippa.,1,4,26,0,0,0,22,latin,0.0,0
idu kannadada chitra..,Not_offensive,kannada_offensive,kannada,Idu kannadada chitra........,1,3,22,0,0,0,18,latin,0.0,0
ನಾಲ್ಕು ದಿನಗಳಾದರೂ no.1 trendingನಲ್ಲಿ ಇದೆ. ಈ ಜಾಗವನ್ನು ಯಾರಿಗೂ ಬಿಟ್ಟಿಲ್ಲ ಅಂದ್ರೆ ಅವ್ನ power ಹೇಗಿರಬಹುದು ಹೇಳಿ. everybody now hands up,Not_offensive,kannada_offensive,kannada,ನಾಲ್ಕು ದಿನಗಳಾದರೂ No.1 Trendingನಲ್ಲಿ ಇದೆ. ಈ ಜಾಗವನ್ನು ಯಾರಿಗೂ ಬಿಟ್ಟಿಲ್ಲ ಅಂದ್ರೆ ಅವ್ನ power ಹೇಗಿರಬಹುದು ಹೇಳಿ. Everybody Now Hands Up,3,18,126,0,0,71,34,kannada,38.88888888888889,0
theatre nalli hudukidru 28 jana datutilla krishna bangalore nalli odeya ge,Not_offensive,kannada_offensive,kannada,THEATRE NALLI HUDUKIDRU 28 Jana datutilla Krishna Bangalore nalli odeya ge,1,11,74,0,0,0,62,latin,9.090909090909092,0
na gentleman tiktok banu super guru,Not_offensive,kannada_offensive,kannada,Na gentleman tiktok banu  super guru,1,6,35,0,0,0,30,latin,0.0,0
ದಿಯಾ ನೀವು ಸೋಷಿಯಲ್ ಮೀಡಿಯಾ ಅಲ್ಲಿ ಕಾಣ್ತಿಲ್ಲ.nದಯವಿಟ್ಟು ಪ್ರತಿಕ್ರಿಯಿಸಿ,Not_offensive,kannada_offensive,kannada,ದಿಯಾ ನೀವು ಸೋಷಿಯಲ್ ಮೀಡಿಯಾ ಅಲ್ಲಿ ಕಾಣ್ತಿಲ್ಲ.nದಯವಿಟ್ಟು ಪ್ರತಿಕ್ರಿಯಿಸಿ,1,7,64,0,0,56,1,kannada,14.285714285714285,0
harisa . sooper annthamma.,Not_offensive,kannada_offensive,kannada,Harisa ... SOOPER  annthamma.,2,4,26,0,0,0,21,latin,25.0,0
ನಿರ್ಮಾಪಕರೇ ನಿಮ್ಮ ಅಕೌಂಟ್ ನಂಬರ್ ಕೊಡಿ ನಿಮ್ಮ account gge amount akabeku,Not_offensive,kannada_offensive,kannada,ನಿರ್ಮಾಪಕರೇ ನಿಮ್ಮ ಅಕೌಂಟ್ ನಂಬರ್ ಕೊಡಿ ನಿಮ್ಮ account gge amount akabeku,1,10,67,0,0,35,23,kannada,40.0,0
poorthi hadanna accha kannadalli baridavarige abinandanegalu..,Not_offensive,kannada_offensive,kannada,Poorthi hadanna ACCHA KANNADALLI baridavarige abinandanegalu.....,1,6,62,0,0,0,55,latin,0.0,0
ಅಚ್ಯುತಣ್ಣ ಕ್ಯಾರೆಕ್ಟರ್ ಯಾರಿಗೆಲ್ಲ ಇಷ್ಟ ಆಯಿತು..,Not_offensive,kannada_offensive,kannada,ಅಚ್ಯುತಣ್ಣ ಕ್ಯಾರೆಕ್ಟರ್ ಯಾರಿಗೆಲ್ಲ ಇಷ್ಟ ಆಯಿತು........,1,5,44,0,0,38,0,kannada,0.0,0
yarella e hadige edict agidira like madi,Not_offensive,kannada_offensive,kannada,Yarella e hadige edict agidira like Madi,1,7,40,0,0,0,34,latin,0.0,0
mastt ag helidna guru,Not_offensive,kannada_offensive,kannada,Mastt AG helidna guru,1,4,21,0,0,0,18,latin,0.0,0
super song,Not_offensive,kannada_offensive,kannada,super  song,1,2,10,0,0,0,9,latin,0.0,0
ಶಂಕರ್ ಅಶ್ವಥ್ ಸಾರ್,Not_offensive,kannada_offensive,kannada,ಶಂಕರ್ ಅಶ್ವಥ್ ಸಾರ್,1,3,17,0,0,15,0,kannada,0.0,0
ok bro.. bt gurudeshpande avru tamilindane jasti movie na remake madtirodu.. ok hego paapa nam prajwal ge ondu break sigli,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,Ok Bro.... Bt gurudeshpande avru tamilindane jasti movie na remake madtirodu..... Ok hego paapa nam prajwal ge ondu break sigli,3,20,122,0,0,0,99,latin,0.0,1
tiktok ban agirodrida tiktok madtidrala avr family avrig kushi agirute tumba deena ivr mada nodi sakagitu,Not_offensive,kannada_offensive,kannada,Tiktok ban agirodrida tiktok madtidrala avr family avrig kushi agirute tumba deena ivr mada nodi sakagitu,1,16,105,0,0,0,90,latin,0.0,0
anna nivu comedy agi madila andru yene madidru entertaining agi eruthe keep rocking,Not_offensive,kannada_offensive,kannada,Anna nivu comedy agi madila Andru yene madidru entertaining agi eruthe  keep rocking,1,13,83,0,0,0,71,latin,0.0,0
urkobetvre guru,Offensive_Untargetede,kannada_offensive,kannada,Urkobetvre guru,1,2,15,0,0,0,14,latin,0.0,4
ಕುಮಾರವ್ಯಾಸ ಅಂದರೆ ಗದುಗಿನ ನಾರಣಪ್ಪ ನವರ ಬಗ್ಗೆ ಅಭ್ಯಾಸ ಮಾಡಿ,Not_offensive,kannada_offensive,kannada,ಕುಮಾರವ್ಯಾಸ ಅಂದರೆ ಗದುಗಿನ ನಾರಣಪ್ಪ ನವರ ಬಗ್ಗೆ ಅಭ್ಯಾಸ ಮಾಡಿ,1,8,53,0,0,46,0,kannada,0.0,0
nammuralli bandidda nane one-up coffee bread kottu kalsde..,Not_offensive,kannada_offensive,kannada,Nammuralli bandidda nane One-up coffee bread kottu kalsde.....,1,8,59,0,0,0,49,latin,0.0,0
