text,label,dataset,language,text_original,sentence_count,word_count,char_count,script_tamil,script_malayalam,script_kannada,script_latin,dominant_script,code_mix_index,label_encoded,wsd_aspects,wsd_primary_aspect,wsd_aspect_count
evanachum trailer epadi irukunu solltrana paru,Positive,tamil_sentiment,tamil,Evanachum trailer epadi irukunu solltrana paru🤣,1,6,46,0,0,0,41,latin,0.0,0,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
poda punda..eanna eatuthalum ranjith anna kitta vara mutiyathu,Mixed_feelings,tamil_sentiment,tamil,Poda punda..eanna eatuthalum ranjith Anna kitta vara mutiyathu,1,8,62,0,0,0,53,latin,0.0,2,[],none,0
trailer sema super..trailer editing vera bangam ..,Positive,tamil_sentiment,tamil,Trailer sema super....trailer editing vera bangam ....,1,7,50,0,0,0,40,latin,14.285714285714285,0,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}, {""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,2
தென் மாவட்டம் முக்குலத்தோர் சார்பில் படம் வெற்றி அடைய vaalthukal,Positive,tamil_sentiment,tamil,தென் மாவட்டம் முக்குலத்தோர் சார்பில் படம் வெற்றி அடைய  VAALTHUKAL,1,8,64,47,0,0,10,tamil,12.5,0,[],none,0
thala daa waiting for u thala,Positive,tamil_sentiment,tamil,Thala daaaa waiting for u Thala,1,6,29,0,0,0,24,latin,0.0,0,[],none,0
hip hop tamizha superr movie vera level adhi bro keep rocking,Positive,tamil_sentiment,tamil,Hip hop tamizha Superr movie vera level  Adhi bro keep rocking,1,11,61,0,0,0,51,latin,0.0,0,[],none,0
danush vetrimaaran super hit movie,Positive,tamil_sentiment,tamil,Danush + vetrimaaran = super hit movie,1,5,34,0,0,0,30,latin,0.0,0,"[{""word"": ""hit"", ""aspect"": ""box_office_collection"", ""confidence"": 1.0}]",box_office_collection,1
super. kaathal ndra perla nadakkum kodumaigalukku seruppadi.,Negative,tamil_sentiment,tamil,super... kaathal ndra perla nadakkum kodumaigalukku seruppadi...,2,7,60,0,0,0,52,latin,0.0,1,[],none,0
என்னடா இது சிஸ்டத்தை வச்சு செய்ஞ்சுட்டானுங்க,Negative,tamil_sentiment,tamil,என்னடா இது சிஸ்டத்தை வச்சு செய்ஞ்சுட்டானுங்க 🤪🤣,1,5,44,40,0,0,0,tamil,0.0,1,[],none,0
"nee komali than da ,potta en thalivar mass da",Positive,tamil_sentiment,tamil,"Nee komali than da ,potta en Thalivar mass da",1,9,45,0,0,0,36,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.5}]",fan_stardom,1
உங்களிடம் என்னுடைய கேள்வி. நான் இந்த நாடக காதலை நேரில் சந்தித்த அனுபவம் உள்ளவன். நான் நாடக காதலை மிகவும் வண்மையாக எதிர்பவன். எனது சாதி தேவேந்திர குல வேளாளர் நாங்கள் சாதிய பட்டியல் வெளியேற்றத்தை வேண்டி போராடுபவர்கள். நாங்கள் கல்வி மற்றும் ஒழுக்கம் மட்டுமே எங்களை முன்னேற்றும் என்ற கொள்கையை அடிப்படையாகக் கொண்டவர்கள் ஆனால் எங்களையும் நாடக காதல் கும்பலுடன் சேர்த்து பார்ப்பது சரியா? அசுரன் திரைப்படம் எங்களுடைய கண்ணீர் வரலாறு அதையும் சேர்த்து இகழ்ந்து பேசுவது சரியா? எங்களை தனிமைபடுத்துவது சரியா? மனம் வருந்தி கேட்கிறேன்.,unknown_state,tamil_sentiment,tamil,உங்களிடம் என்னுடைய கேள்வி. நான் இந்த நாடக காதலை நேரில் சந்தித்த அனுபவம் உள்ளவன். நான் நாடக காதலை மிகவும் வண்மையாக எதிர்பவன். எனது சாதி தேவேந்திர குல வேளாளர் நாங்கள் சாதிய பட்டியல் வெளியேற்றத்தை வேண்டி போராடுபவர்கள். நாங்கள் கல்வி மற்றும் ஒழுக்கம் மட்டுமே எங்களை முன்னேற்றும் என்ற கொள்கையை அடிப்படையாகக் கொண்டவர்கள் ஆனால் எங்களையும் நாடக காதல் கும்பலுடன் சேர்த்து பார்ப்பது சரியா? அசுரன் திரைப்படம் எங்களுடைய கண்ணீர் வரலாறு அதையும் சேர்த்து இகழ்ந்து பேசுவது சரியா? எங்களை தனிமைபடுத்துவது சரியா? மனம் வருந்தி கேட்கிறேன்.,8,63,518,448,0,0,0,tamil,0.0,3,[],none,0
vara vara ks ravi kumar villa thanam vera leval la poittu irukku,Positive,tamil_sentiment,tamil,Vara vara ks Ravi Kumar villa thanam vera leval la poittu irukku,1,12,64,0,0,0,53,latin,0.0,0,[],none,0
entha theyuudiya payana da dislike poduran enna pundiku da nee pakkura otha kuthi,Negative,tamil_sentiment,tamil,Entha theyuudiya payana da dislike poduran enna pundiku da nee pakkura otha kuthi,1,13,81,0,0,0,69,latin,0.0,1,[],none,0
k v anand sir yeppome vera level,Positive,tamil_sentiment,tamil,K v Anand sir yeppome Vera level,1,7,32,0,0,0,26,latin,0.0,0,[],none,0
படம் வெற்றி பெற நாடார் சமூகம் சார்பில் வாழ்த்துக்கள்,Positive,tamil_sentiment,tamil,படம் வெற்றி பெற நாடார் சமூகம் சார்பில் வாழ்த்துக்கள்,1,7,52,46,0,0,0,tamil,0.0,0,[],none,0
hello telugu fans yavaraina unte like veskondi boss,unknown_state,tamil_sentiment,tamil,Hello Telugu fans yavaraina unte like veskondi boss,1,8,51,0,0,0,44,latin,0.0,3,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
mokka nu solluravangalukku sister irukkathu irutha solla mattanganga,Negative,tamil_sentiment,tamil,Mokka nu solluravangalukku sister irukkathu irutha solla mattanganga,1,8,68,0,0,0,61,latin,0.0,1,[],none,0
"o my god superstar rajinikanth, navajuddin siddiki, vijay setupati , what else needed",Positive,tamil_sentiment,tamil,"O my God superstar Rajinikanth, navajuddin siddiki, vijay setupati , what else needed",1,13,85,0,0,0,70,latin,7.6923076923076925,0,[],none,0
verum build up dhan.padathula oru mirum ila,Negative,tamil_sentiment,tamil,Verum Build up dhan...Padathula oru mirum ila,1,7,43,0,0,0,36,latin,0.0,1,[],none,0
"thalapathi 3, 10 million coming soon",Positive,tamil_sentiment,tamil,"Thalapathi 3, 10 million coming soon",1,6,36,0,0,0,27,latin,33.33333333333333,0,[],none,0
oruthar mela vishvasam kaaturathikaaga innoruthara en asinga paduthuringa.. superb dialogue.. hope fans understand..,Positive,tamil_sentiment,tamil,Oruthar mela vishvasam kaaturathikaaga innoruthara en asinga paduthuringa.. superb dialogue.. hope fans understand..,3,13,116,0,0,0,98,latin,0.0,0,"[{""word"": ""dialogue"", ""aspect"": ""dialogue"", ""confidence"": 1.0}, {""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",dialogue,2
chittiya villana taanae patrupo hero wa paatatillayae ini paapa -cuckoo,Negative,tamil_sentiment,tamil,Chittiya villana taanae patrupo hero wa paatatillayae ini paapa -cuckoo,1,10,71,0,0,0,61,latin,0.0,1,"[{""word"": ""hero"", ""aspect"": ""hero_character"", ""confidence"": 1.0}]",hero_character,1
yammadiya ithuvum kola massa ya irruka,Negative,tamil_sentiment,tamil,Yammadiya ithuvum kola massa ya irruka,1,6,38,0,0,0,33,latin,0.0,1,[],none,0
comment செய்துள்ள அனைவரும் தான் சாதியின் சார்பாக வாழ்த்துக்கள் தெரிவித்துள்ளார்கள் இதுவே இந்த படம் சாதி வெறி அதிகம் தூண்டும் விதமாக எடுக்கப்பட்ட படம் என்று நன்றாக தெரிகிறது,Positive,tamil_sentiment,tamil,Comment செய்துள்ள அனைவரும் தான் சாதியின் சார்பாக வாழ்த்துக்கள் தெரிவித்துள்ளார்கள் இதுவே இந்த படம் சாதி வெறி அதிகம் தூண்டும் விதமாக எடுக்கப்பட்ட படம் என்று நன்றாக தெரிகிறது,1,21,172,145,0,0,7,tamil,4.761904761904762,0,[],none,0
kuruvi villu getup mari irukku,Mixed_feelings,tamil_sentiment,tamil,kuruvi  villu getup mari irukku,1,5,30,0,0,0,26,latin,0.0,2,[],none,0
kerala thala ajith fan a big fan,Positive,tamil_sentiment,tamil,Kerala Thala Ajith Fan A big Fan,1,7,32,0,0,0,26,latin,0.0,0,"[{""word"": ""fan"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}, {""word"": ""fan"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,2
siripu siripa varuthu to see dialoge,Mixed_feelings,tamil_sentiment,tamil,Siripu siripa varuthu to see dialoge,1,6,36,0,0,0,31,latin,0.0,2,[],none,0
appo rj balajiya copy pannuringala suriya,Negative,tamil_sentiment,tamil,Appo RJ Balajiya copy pannuringala suriya,1,6,41,0,0,0,36,latin,0.0,1,[],none,0
thala naale thaaru maaru thaa.. ultimate star ajith kumar வாழ்க!,Positive,tamil_sentiment,tamil,Thala naale thaaru maaru thaa..... ultimate star Ajith Kumar வாழ்க!,2,10,64,5,0,0,47,latin,10.0,0,[],none,0
semma ya iruku background la village peautiful place,Positive,tamil_sentiment,tamil,Semma ya iruku background la village peautiful place,1,8,52,0,0,0,45,latin,0.0,0,[],none,0
samuthirakani padathula vara vara athulya nadichikite irukaa..something wrong,Negative,tamil_sentiment,tamil,Samuthirakani padathula Vara Vara athulya nadichikite irukaa....something wrong,1,8,77,0,0,0,68,latin,0.0,1,[],none,0
woww my dr aravindsamy ahh simbuuu iyoo vijay sethupathi yellarume inga tha irukingala,unknown_state,tamil_sentiment,tamil,Wowwww my dr aravindsamy ahhhh  simbuuu  iyoooo vijay sethupathi yellarume inga tha irukingala,1,13,86,0,0,0,74,latin,0.0,3,[],none,0
mass teasar thala vera level mass,Positive,tamil_sentiment,tamil,Mass teasar thala vera level massss,1,6,33,0,0,0,28,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.25}, {""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.25}]",fan_stardom,2
super concept bro ranna bro vera lvl pannitinga first padam maari terila trailer cut ahh super na padam kandipa padam vera lvl irukunu expect panni kandipa padathuku ponnum,Positive,tamil_sentiment,tamil,Super concept bro ranna bro vera lvl pannitinga first padam maari terila trailer cut ahh super na padam kandipa padam vera lvl irukunu expect panni kandipa padathuku ponnum,1,28,172,0,0,0,145,latin,0.0,0,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
அடுத்த அடியின் ஆரம்பம் எங்கள் அண்ணா சூர்யா ngk. waiting for arrival of ngk movie,Positive,tamil_sentiment,tamil,அடுத்த அடியின் ஆரம்பம் எங்கள் அண்ணா சூர்யா Ngk. Waiting for arrival of ngk movie,2,13,80,37,0,0,30,tamil,46.15384615384615,0,[],none,0
நாடாண்ட நாடார் இனம் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்,Positive,tamil_sentiment,tamil,நாடாண்ட நாடார் இனம் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்,1,8,57,50,0,0,0,tamil,0.0,0,[],none,0
innum watch panravagga like here .,Positive,tamil_sentiment,tamil,Innum watch panravagga like here ...,1,6,34,0,0,0,28,latin,16.666666666666664,0,[],none,0
semma teaser thalivaa. luv uu,Positive,tamil_sentiment,tamil,semma teaser thalivaaaa.          luv uuuuuuuuu,2,5,29,0,0,0,24,latin,0.0,0,"[{""word"": ""teaser"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
படம் பார்க்க தங்கள் மகள் மற்றும் குடும்பத்தினருடன் சேர்ந்து பார்க்கவேண்டும்,Positive,tamil_sentiment,tamil,படம் பார்க்க தங்கள் மகள் மற்றும் குடும்பத்தினருடன் சேர்ந்து பார்க்கவேண்டும்,1,8,75,68,0,0,0,tamil,0.0,0,[],none,0
thala mrg mutha unatha first pakura gud mrg,Positive,tamil_sentiment,tamil,Thala mrg mutha unatha first pakura gud mrg,1,8,43,0,0,0,36,latin,0.0,0,[],none,0
daily morning 10 times minimum pakuravanga like me,Positive,tamil_sentiment,tamil,Daily morning 10 times minimum pakuravanga like me,1,8,50,0,0,0,41,latin,12.5,0,[],none,0
petta vs viswasam who will win petta na like pannunga viswasam na comment pannunga.,Positive,tamil_sentiment,tamil,Petta vs viswasam (who will win)  Petta na  like pannunga  viswasam na comment pannunga...,1,14,83,0,0,0,69,latin,0.0,0,[],none,0
vijay fans ajith nu sonnale dislike panranunga yanna pannalaum nangadhan da ..varuvom ..thala da.. vara lvl padam irukumunu namburom ni venuna eluthi vachiko thala padam odum nee va thala nanga irukom,Mixed_feelings,tamil_sentiment,tamil,Vijay fans Ajith nu sonnale dislike panranunga  yanna pannalaum nangadhan da .......varuvom ......thala da.......... Vara lvl padam irukumunu namburom 🤘🤘🤘🤘🤘🤘🤙🤙🤙🤙🤙🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘ni venuna eluthi vachiko thala padam  odum nee va thala nanga irukom,2,31,200,0,0,0,164,latin,0.0,2,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
keka beka short film concept madiri teriyudu,unknown_state,tamil_sentiment,tamil,Keka beka short film concept madiri teriyudu 🤔,1,7,44,0,0,0,38,latin,0.0,3,[],none,0
enda ranjith periya jaathi karangal villian a kamichi padam eduthum pothu gullu gullunu irunducho ippam oru trailer ke adipoitanga. iam thevar i really liked the trailer,unknown_state,tamil_sentiment,tamil,Enda ranjith periya jaathi karangal villian a kamichi padam eduthum pothu gullu gullunu irunducho ippam oru trailer ke adipoitanga. Iam thevar i really liked the trailer,2,26,169,0,0,0,143,latin,0.0,3,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}, {""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,2
va thala va thala vera mathiri iruku epadi vera mathiri,Positive,tamil_sentiment,tamil,Va thala va thala Vera mathiri iruku epadi Vera mathiri,1,10,55,0,0,0,46,latin,0.0,0,[],none,0
just 1k for 100k likes thalaiva waiting,Positive,tamil_sentiment,tamil,just 1k for 100k likes Thalaiva waiting,1,7,39,0,0,0,29,latin,0.0,0,[],none,0
arjun kapoor is suitable for jeyalalitha role,Positive,tamil_sentiment,tamil,Arjun kapoor is suitable for jeyalalitha role,1,7,45,0,0,0,39,latin,0.0,0,"[{""word"": ""role"", ""aspect"": ""hero_character"", ""confidence"": 1.0}]",hero_character,1
pompala mela kai vaikira naai ku padam odathu god iruntha intha padam matum ila ivanda entha padamum odathu,Negative,tamil_sentiment,tamil,Pompala mela kai vaikira naai ku padam odathu god iruntha intha padam matum ila ivanda entha padamum odathu,1,18,107,0,0,0,90,latin,0.0,1,[],none,0
orutthavanga mela viswasam katrathukaga innoruthangala yean asinga padutharinga.. true words from thala like if u agree,Negative,tamil_sentiment,tamil,Orutthavanga mela viswasam katrathukaga innoruthangala yean asinga padutharinga..  True words from thala  Like if u agree,2,16,119,0,0,0,102,latin,0.0,1,[],none,0
நாடார் சமுதாயம் சார்பாக இத்திரைப்படம் வெற்றியடைய வாழ்த்துகள்,Positive,tamil_sentiment,tamil,நாடார் சமுதாயம் சார்பாக இத்திரைப்படம் வெற்றியடைய வாழ்த்துகள்,1,6,60,55,0,0,0,tamil,0.0,0,[],none,0
naa thalapathy fan..but thala maadhiri yaarukkum nalla manusu varaadhu,Positive,tamil_sentiment,tamil,Naa thalapathy fan..but THALA maadhiri yaarukkum nalla manusu varaadhu,1,9,70,0,0,0,60,latin,0.0,0,"[{""word"": ""fan"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
இந்த மாதிரி படத்துக்குதா wait pannikittu irukkkom..,unknown_state,tamil_sentiment,tamil,இந்த மாதிரி படத்துக்குதா wait pannikittu irukkkom........,1,6,51,22,0,0,22,tamil,50.0,3,[],none,0
padam vera level nu solravanga like podunga!,Positive,tamil_sentiment,tamil,Padam vera level nu solravanga like podunga!,1,7,44,0,0,0,37,latin,0.0,0,[],none,0
1 00 king is coming str str str str,Positive,tamil_sentiment,tamil,1:00 king is coming  STR STR STR STR,1,9,35,0,0,0,24,latin,22.22222222222222,0,[],none,0
sirappaana tharamaana sambavam.. kolaverithanam by thalaivar.,Positive,tamil_sentiment,tamil,Sirappaana tharamaana sambavam...... kolaverithanam by thalaivar...,2,6,61,0,0,0,53,latin,0.0,0,[],none,0
trailera pathu mudikkum pothu en kannu kalangi irunthuchu what a dedication thala,Positive,tamil_sentiment,tamil,Trailera pathu mudikkum pothu en kannu kalangi irunthuchu what a dedication thala,1,12,81,0,0,0,70,latin,0.0,0,[],none,0
"e,,adicha copy da,ithu ellam avan seyal movie",Negative,tamil_sentiment,tamil,"E,,adicha copy da,,,ithu ellam avan seyal movie",1,7,45,0,0,0,36,latin,0.0,1,[],none,0
super padam vantha vetriyadaiya vazhthukal by neega solludra kezhsaathi paiyan enna da ithu daii adakumuraiya super ana ippo oru mazhirum pudunga mudiyathudadaii ippudi edukurathuku na venanu sollala unga samugathai nalla ketha solli edunga ana athu ethuku engala savadikiringa da kk vazhthukal but movie kandipa mokka thannanda attu kai da neega,unknown_state,tamil_sentiment,tamil,Super Padam vantha vetriyadaiya vazhthukal by neega solludra kezhsaathi paiyan enna Da ithu daiiii adakumuraiya super ana ippo oru mazhirum pudunga mudiyathudadaiiii ippudi edukurathuku na venanu sollala UNGA samugathai nalla ketha solli edunga ana athu ethuku engala savadikiringa Da kk vazhthukal but movie kandipa mokka thannanda Attu kai Da neega,1,50,346,0,0,0,297,latin,0.0,3,[],none,0
super thalaiva.. nee mass dha eppavume,Positive,tamil_sentiment,tamil,Super thalaiva.... Nee mass dha eppavume,2,6,38,0,0,0,31,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.5}]",fan_stardom,1
போராடுவதே தப்புதான் என்றால்..போராடும் சூழ்நிலையை உருவாக்கியதும் தப்புதான்..,unknown_state,tamil_sentiment,tamil,போராடுவதே தப்புதான் என்றால்....போராடும் சூழ்நிலையை உருவாக்கியதும் தப்புதான்....,1,6,75,66,0,0,0,tamil,0.0,3,[],none,0
vera level trailer.. thalaivaa waiting,Negative,tamil_sentiment,tamil,Vera level trailer..... Thalaivaaaaaaa waiting,2,5,38,0,0,0,32,latin,0.0,1,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
real life padama eduthirukkuraru magan g avargal.,Positive,tamil_sentiment,tamil,Real life padama eduthirukkuraru magan G avargal...,1,7,49,0,0,0,42,latin,0.0,0,[],none,0
my thalapathy fan thalaivar pakka maass,Positive,tamil_sentiment,tamil,My Thalapathy fan thalaivar pakkkkkkkka maaaaaassssss,1,6,39,0,0,0,34,latin,0.0,0,"[{""word"": ""fan"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
i'm a thalapathy fan.. and i'm saying thala vera lvl.,Positive,tamil_sentiment,tamil,I'm a thalapathy fan.. And I'm saying thala Vera lvl.,2,10,53,0,0,0,39,latin,0.0,0,"[{""word"": ""fan"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
pink la fight lam varaliyae.. aana idhala fight at 1 35,Positive,tamil_sentiment,tamil,Pink la fight lam varaliyae.. aana idhala fight at 1:35,2,11,55,0,0,0,40,latin,18.181818181818183,0,[],none,0
dear channel owner indha trailera malaysian subtitlela vidunga inga oruthavanga kekuranga,Positive,tamil_sentiment,tamil,Dear channel owner Indha trailera Malaysian subtitlela Vidunga inga oruthavanga kekuranga,1,11,89,0,0,0,79,latin,0.0,0,[],none,0
கூடுவாஞ்சேரி பாமக மற்றும் வன்னியர் சமுதாயம் சார்பில் திரௌபதி படம் மாபெரும் வெற்றியடைய வாழ்த்துக்கள்.,Positive,tamil_sentiment,tamil,கூடுவாஞ்சேரி பாமக மற்றும் வன்னியர் சமுதாயம் சார்பில் திரௌபதி படம் மாபெரும் வெற்றியடைய வாழ்த்துக்கள்.,1,11,100,89,0,0,0,tamil,0.0,0,[],none,0
"சூர்யா , செல்வராகவன் , யுவன் மூணுபேரும் கத்துகிட்ட மொத்தவித்தையும் காட்டிருக்காங்க பா , செம",Positive,tamil_sentiment,tamil,"சூர்யா , செல்வராகவன் , யுவன் மூணுபேரும் கத்துகிட்ட மொத்தவித்தையும் காட்டிருக்காங்க பா , செம",1,12,91,77,0,0,0,tamil,25.0,0,[],none,0
karthik subburaaj direction na summa vapetta,Positive,tamil_sentiment,tamil,Karthik subburaaj  direction na summa vapetta,1,6,44,0,0,0,39,latin,0.0,0,[],none,0
malyalekalde nithya undaerunnallo y should choose kangana,Positive,tamil_sentiment,tamil,Malyalekalde nithya undaerunnallo y should choose kangana,1,7,57,0,0,0,51,latin,0.0,0,[],none,0
0 26 kangana look like manisha koirala..,unknown_state,tamil_sentiment,tamil,0:26 kangana look like manisha koirala....,1,7,40,0,0,0,29,latin,28.57142857142857,3,[],none,0
nee enna vasool mannana? apdi dha solranga! waiting waiting,unknown_state,tamil_sentiment,tamil,Nee Enna Vasool Mannana? Apdi Dha solranga!  Waiting Waiting,3,9,59,0,0,0,49,latin,0.0,3,"[{""word"": ""vasool"", ""aspect"": ""box_office_collection"", ""confidence"": 1.0}]",box_office_collection,1
yuvan bgm ah therika vitturukaru,Positive,tamil_sentiment,tamil,yuvan bgm ah therika vitturukaru,1,5,32,0,0,0,28,latin,0.0,0,"[{""word"": ""bgm"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}]",music_bgm,1
"idhe idhe idhethaan edhurparthom, thalaivar semmae maas look like 90s, rajini sir ippadi dhaan parkah virumbugirom pa",Positive,tamil_sentiment,tamil,"Idhe idhe idhethaan edhurparthom, Thalaivar Semmae Maas look like 90s, Rajini sir ippadi dhaan parkah virumbugirom pa",1,17,117,0,0,0,97,latin,0.0,0,[],none,0
தான் சாா்ந்த சமூக வாழ்கைமுறை பத்தியும் பெத்தவங்க மனநிலைய பத்தியும் சொல்லி தரதுதான் சாதி வெறினா இன்னும் சாதிய வெறிய உரக்க சொல்லித் தருவோம் திரௌபதி தென்னாட்டு மள்ளத்திகள்,Positive,tamil_sentiment,tamil,தான் சாா்ந்த சமூக வாழ்கைமுறை பத்தியும் பெத்தவங்க மனநிலைய பத்தியும் சொல்லி தரதுதான் சாதி வெறினா இன்னும் சாதிய வெறிய உரக்க சொல்லித் தருவோம் #திரௌபதி     தென்னாட்டு மள்ளத்திகள்,1,21,168,148,0,0,0,tamil,0.0,0,[],none,0
versatile suriya fans like here,unknown_state,tamil_sentiment,tamil,Versatile suriya fans like here,1,5,31,0,0,0,27,latin,0.0,3,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
mokka pathi vijay looose thevidiya vijay,Negative,tamil_sentiment,tamil,Mokka pathi vijay looose thevidiya vijay,1,6,40,0,0,0,35,latin,0.0,1,[],none,0
lots of love from karnataka hit like karthi fans,Negative,tamil_sentiment,tamil,Lots of love from Karnataka   Hit like karthi fans,1,9,48,0,0,0,40,latin,0.0,1,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
yuvan p g m semaa mass,Positive,tamil_sentiment,tamil,Yuvan p g m semaaaaaaaaaaaaa mass,1,6,22,0,0,0,17,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.5}]",fan_stardom,1
periya jack sparrow nu nenaipph,unknown_state,tamil_sentiment,tamil,Periya jack  sparrow  Nu nenaipph,1,5,31,0,0,0,27,latin,0.0,3,[],none,0
படத்துல என்னமோ பெருசா இருக்குனு மட்டும் தெரிது,Positive,tamil_sentiment,tamil,படத்துல என்னமோ பெருசா இருக்குனு மட்டும் தெரிது,1,6,46,41,0,0,0,tamil,0.0,0,[],none,0
kaithi audience responce. pls subscribe,unknown_state,tamil_sentiment,tamil,Kaithi audience responce.   Pls subscribe,2,5,39,0,0,0,34,latin,0.0,3,[],none,0
dislike potavanga nalaiku kalaila trending la parunga . with respect from ak fan.,Positive,tamil_sentiment,tamil,Dislike potavanga nalaiku kalaila trending la parunga ... With Respect from Ak fan...,2,13,81,0,0,0,67,latin,7.6923076923076925,0,"[{""word"": ""fan"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
23k dislikes..vera enna edirpakureenga da..pure stomach burning,Positive,tamil_sentiment,tamil,23k dislikes..Vera enna edirpakureenga Da..pure stomach burning,1,7,63,0,0,0,51,latin,0.0,0,[],none,0
nadaha kathali eppothu ulla thalaimuraikku urakka sonnathukku nandri . we will support all time..,unknown_state,tamil_sentiment,tamil,Nadaha kathali eppothu ulla thalaimuraikku urakka sonnathukku nandri . We will support all time.....,2,14,97,0,0,0,81,latin,7.142857142857142,3,[],none,0
myskin sir making romba like pannuva avaroda movie simply amazing irukum i'm waiting,Positive,tamil_sentiment,tamil,Myskin sir making romba like pannuva avaroda movie simply amazing irukum I'm waiting,1,13,84,0,0,0,71,latin,0.0,0,[],none,0
trailer semma idhukku mela vera enna venum,Positive,tamil_sentiment,tamil,Trailer semma  idhukku mela vera   enna  venum,1,7,42,0,0,0,36,latin,0.0,0,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
vera level bro.. . congrats hiphop,Positive,tamil_sentiment,tamil,Vera level bro.... 🤣. Congrats HipHop,3,6,34,0,0,0,26,latin,16.666666666666664,0,[],none,0
"bro , vera level ! p",Positive,tamil_sentiment,tamil,"Bro , Vera level ! :P",2,6,20,0,0,0,13,latin,33.33333333333333,0,[],none,0
y 7.1 k dislike damm shit idiots,Negative,tamil_sentiment,tamil,Y 7.1 k dislike damm shit idiots,1,7,32,0,0,0,23,latin,14.285714285714285,1,[],none,0
hit like if ur missing sana,Positive,tamil_sentiment,tamil,Hit like if ur missing SANA,1,6,27,0,0,0,22,latin,0.0,0,[],none,0
aruvi producer by sr prabu vaazhl sk,Positive,tamil_sentiment,tamil,Aruvi producer by SR Prabu 🤙🤙🤙 vaazhl SK,1,7,36,0,0,0,30,latin,0.0,0,[],none,0
comment ல் .. இவ்வளவு சாதி இருந்தாலும் ஒரு இடத்தில் கூட மற்ற சாதியை குறைத்து பேசவில்லை என்பதே நல்ல சாதியாளன் பண்பு. மற்ற சாதியை இகழ்ந்து பேசினால் தான் கலவரம். இந்தியாவில் ஒருவருக்கு தமிழன் எப்படி அடையாளமோ.. அதே போல தமிழினத்தில் ஒருவருக்கு அவர் சாதி தான் அடையாளம் ..,Mixed_feelings,tamil_sentiment,tamil,Comment ல் .. இவ்வளவு சாதி இருந்தாலும் ஒரு இடத்தில் கூட மற்ற சாதியை குறைத்து பேசவில்லை என்பதே நல்ல சாதியாளன் பண்பு. மற்ற சாதியை இகழ்ந்து பேசினால் தான் கலவரம். இந்தியாவில் ஒருவருக்கு தமிழன் எப்படி அடையாளமோ.. அதே போல தமிழினத்தில் ஒருவருக்கு அவர் சாதி தான் அடையாளம் ..,5,37,265,214,0,0,7,tamil,8.108108108108109,2,[],none,0
தல ரசிகன் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்,Positive,tamil_sentiment,tamil,தல ரசிகன் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்,1,7,47,41,0,0,0,tamil,0.0,0,[],none,0
