sequence_id,source_domain,split,fuzzy_amazon_beauty,fuzzy_dravidian_kannada,fuzzy_dravidian_malayalam,fuzzy_dravidian_tamil
dravidian_malayalam_test_623,dravidian_malayalam,test,0.0,0.32522562881896244,0.41989263644438973,0.2548817347366478
dravidian_malayalam_test_624,dravidian_malayalam,test,0.0,0.3224388610006429,0.3620829399988638,0.3154781990004933
dravidian_malayalam_test_625,dravidian_malayalam,test,0.0,0.32953778687571683,0.3083276504505757,0.36213456267370747
dravidian_malayalam_test_626,dravidian_malayalam,test,0.0,0.3448066617908303,0.41811915145791934,0.23707418675125036
dravidian_malayalam_test_627,dravidian_malayalam,test,0.0,0.31843721029271294,0.33284686782166234,0.34871592188562467
dravidian_malayalam_test_628,dravidian_malayalam,test,0.0,0.31061397084878695,0.31231035231413207,0.377075676837081
dravidian_malayalam_test_629,dravidian_malayalam,test,0.0,0.3196153343591604,0.4522656931060912,0.22811897253474842
dravidian_malayalam_test_630,dravidian_malayalam,test,0.0,0.32851380424647203,0.31334154852742935,0.3581446472260986
dravidian_malayalam_test_631,dravidian_malayalam,test,0.0,0.31044608164847826,0.4058818208588507,0.283672097492671
dravidian_malayalam_test_632,dravidian_malayalam,test,0.0,0.29044322501728215,0.39342883111202454,0.3161279438706933
dravidian_malayalam_test_633,dravidian_malayalam,test,0.0,0.3116207635258585,0.28550215130441337,0.40287708516972814
dravidian_malayalam_test_634,dravidian_malayalam,test,0.0,0.3217304598823148,0.41222496688389115,0.2660445732337941
dravidian_malayalam_test_635,dravidian_malayalam,test,0.0,0.33313559402849224,0.4043934297498784,0.26247097622162935
dravidian_malayalam_test_636,dravidian_malayalam,test,0.0,0.33823555132014127,0.36483255787880486,0.29693189080105387
dravidian_malayalam_test_637,dravidian_malayalam,test,0.0,0.31697478475388163,0.44282023072489834,0.24020498452122002
dravidian_malayalam_test_638,dravidian_malayalam,test,0.0,0.3212965240365924,0.413665233225164,0.26503824273824356
dravidian_malayalam_test_639,dravidian_malayalam,test,0.0,0.30959252176203506,0.47250719976203603,0.21790027847592894
dravidian_malayalam_test_640,dravidian_malayalam,test,0.0,0.3181759949175578,0.4158990398080182,0.265924965274424
dravidian_malayalam_test_641,dravidian_malayalam,test,0.0,0.3300970703954536,0.3619571933060401,0.30794573629850636
dravidian_malayalam_test_642,dravidian_malayalam,test,0.0,0.2721931433583568,0.2317719364183088,0.4960349202233344
dravidian_malayalam_test_643,dravidian_malayalam,test,0.0,0.3227032116500353,0.45694461108591716,0.22035217726404754
dravidian_malayalam_test_644,dravidian_malayalam,test,0.0,0.30027437000305207,0.3109826662345549,0.38874296376239303
dravidian_malayalam_test_645,dravidian_malayalam,test,0.0,0.30494731343792986,0.41969361513954034,0.27535907142252974
dravidian_malayalam_test_646,dravidian_malayalam,test,0.0,0.3066870223698746,0.3631323040462644,0.33018067358386094
dravidian_malayalam_test_647,dravidian_malayalam,test,0.0,0.32536745853656535,0.45012327244235323,0.22450926902108143
dravidian_malayalam_test_648,dravidian_malayalam,test,0.0,0.3131634243838312,0.3353642520839513,0.35147232353221747
dravidian_malayalam_test_649,dravidian_malayalam,test,0.0,0.29088997698180863,0.40532086107507503,0.30378916194311634
dravidian_malayalam_test_650,dravidian_malayalam,test,0.0,0.3198657594846368,0.4180056232302924,0.26212861728507075
dravidian_malayalam_test_651,dravidian_malayalam,test,0.0,0.32156976033021284,0.4815608595736486,0.19686938009613858
dravidian_malayalam_test_652,dravidian_malayalam,test,0.0,0.3216415636001115,0.48343623684866116,0.19492219955122733
dravidian_malayalam_test_653,dravidian_malayalam,test,0.0,0.3305907116746555,0.3830223155127561,0.2863869728125884
dravidian_malayalam_test_654,dravidian_malayalam,test,0.0,0.3072370239369962,0.397919339412215,0.29484363665078883
dravidian_malayalam_test_655,dravidian_malayalam,test,0.0,0.3036561320533408,0.42680146303633265,0.26954240491032655
dravidian_malayalam_test_656,dravidian_malayalam,test,0.0,0.3211412546949548,0.38479659425439044,0.29406215105065475
dravidian_malayalam_test_657,dravidian_malayalam,test,0.0,0.3296171980950205,0.4038819147821726,0.2665008871228069
dravidian_malayalam_test_658,dravidian_malayalam,test,0.0,0.34640209175230785,0.47561469099698006,0.17798321725071214
dravidian_malayalam_test_659,dravidian_malayalam,test,0.0,0.3261411404776388,0.48565353556341767,0.1882053239589435
dravidian_malayalam_test_660,dravidian_malayalam,test,0.0,0.32875175037929794,0.4934427056256755,0.1778055439950266
dravidian_malayalam_test_661,dravidian_malayalam,test,0.0,0.31466648344122855,0.27452509650050033,0.4108084200582712
dravidian_malayalam_test_662,dravidian_malayalam,test,0.0,0.32663690410060375,0.47175474413110696,0.20160835176828926
dravidian_malayalam_test_663,dravidian_malayalam,test,0.0,0.3090567028482698,0.3569331402981044,0.3340101568536258
dravidian_malayalam_test_664,dravidian_malayalam,test,0.0,0.33673155349954437,0.4144220352710246,0.24884641122943105
dravidian_malayalam_test_665,dravidian_malayalam,test,0.0,0.3413794274579027,0.44895193912103415,0.2096686334210632
dravidian_malayalam_test_666,dravidian_malayalam,test,0.0,0.31914634947202514,0.3461127210699931,0.3347409294579818
dravidian_malayalam_test_667,dravidian_malayalam,test,0.0,0.32455303330994817,0.45306575137418365,0.22238121531586819
dravidian_malayalam_test_668,dravidian_malayalam,test,0.0,0.33441079524460265,0.4399299710852136,0.22565923367018376
dravidian_malayalam_test_669,dravidian_malayalam,test,0.0,0.32961485942449087,0.3433966631153519,0.32698847746015725
dravidian_malayalam_test_670,dravidian_malayalam,test,0.0,0.30316451931260313,0.31185557714853673,0.3849799035388601
dravidian_malayalam_test_671,dravidian_malayalam,test,0.0,0.3315271524296569,0.37195013515695696,0.2965227124133861
dravidian_malayalam_test_672,dravidian_malayalam,test,0.0,0.3356833322141852,0.35562177800705286,0.3086948897787619
dravidian_malayalam_test_673,dravidian_malayalam,test,0.0,0.31777408431617055,0.40007254873092934,0.2821533669529001
dravidian_malayalam_test_674,dravidian_malayalam,test,0.0,0.3143700764221707,0.3492163489278523,0.33641357464997707
dravidian_malayalam_test_675,dravidian_malayalam,test,0.0,0.33376399126858525,0.4195228605717548,0.24671314815965992
dravidian_malayalam_test_676,dravidian_malayalam,test,0.0,0.2944580061623012,0.25949057995688235,0.44605141388081637
dravidian_malayalam_test_677,dravidian_malayalam,test,0.0,0.3059837500508216,0.3422029057581905,0.35181334419098786
dravidian_malayalam_test_678,dravidian_malayalam,test,0.0,0.3132702013446757,0.32466550300501135,0.362064295650313
dravidian_malayalam_test_679,dravidian_malayalam,test,0.0,0.3133828587042387,0.3998861134010748,0.28673102789468646
dravidian_malayalam_test_680,dravidian_malayalam,test,0.0,0.33111705256717966,0.3884333527460116,0.2804495946868088
dravidian_malayalam_test_681,dravidian_malayalam,test,0.0,0.32988185094677513,0.35565745093440193,0.314460698118823
dravidian_malayalam_test_682,dravidian_malayalam,test,0.0,0.3413267005212026,0.41137435925218335,0.247298940226614
dravidian_malayalam_test_683,dravidian_malayalam,test,0.0,0.3288754443828957,0.38441565422270135,0.28670890139440297
dravidian_malayalam_test_684,dravidian_malayalam,test,0.0,0.3187881715168193,0.39641060635911257,0.28480122212406817
dravidian_malayalam_test_685,dravidian_malayalam,test,0.0,0.34618097496030703,0.3804574178287991,0.27336160721089386
dravidian_malayalam_test_686,dravidian_malayalam,test,0.0,0.32030335670792026,0.39953661163746673,0.280160031654613
dravidian_malayalam_test_687,dravidian_malayalam,test,0.0,0.33498465368240904,0.4427925347590557,0.22222281155853524
dravidian_malayalam_test_688,dravidian_malayalam,test,0.0,0.32314004527422524,0.33976811713474037,0.3370918375910344
dravidian_malayalam_test_689,dravidian_malayalam,test,0.0,0.3088541865267057,0.3348278529637142,0.3563179605095801
dravidian_malayalam_test_690,dravidian_malayalam,test,0.0,0.34908334812485736,0.39954219272625846,0.2513744591488842
dravidian_malayalam_test_691,dravidian_malayalam,test,0.0,0.3330870966749505,0.4002768880517678,0.2666360152732817
dravidian_malayalam_test_692,dravidian_malayalam,test,0.0,0.3002865958664471,0.353296631358046,0.3464167727755068
dravidian_malayalam_test_693,dravidian_malayalam,test,0.0,0.32398492146461505,0.3535153895746114,0.3224996889607735
dravidian_malayalam_test_694,dravidian_malayalam,test,0.0,0.30924536749934756,0.4835116737340385,0.20724295876661392
dravidian_malayalam_test_695,dravidian_malayalam,test,0.0,0.34532392138914814,0.368099117109348,0.28657696150150386
dravidian_malayalam_test_696,dravidian_malayalam,test,0.0,0.3188724420917395,0.3306321501486853,0.3504954077595752
dravidian_malayalam_test_697,dravidian_malayalam,test,0.0,0.3241154856564451,0.37118914301428213,0.30469537132927277
dravidian_malayalam_test_698,dravidian_malayalam,test,0.0,0.33962065302831435,0.4668230174348288,0.19355632953685686
dravidian_malayalam_test_699,dravidian_malayalam,test,0.0,0.3029173645045753,0.5337667394945241,0.16331589600090057
dravidian_malayalam_test_700,dravidian_malayalam,test,0.0,0.30757343336647275,0.4394670821048412,0.25295948452868605
dravidian_malayalam_test_701,dravidian_malayalam,test,0.0,0.30160112093840286,0.34577390117886675,0.3526249778827304
dravidian_malayalam_test_702,dravidian_malayalam,test,0.0,0.324384847563193,0.3785113195321436,0.29710383290466336
dravidian_malayalam_test_703,dravidian_malayalam,test,0.0,0.3198110555644357,0.48176467562150116,0.19842426881406316
dravidian_malayalam_test_704,dravidian_malayalam,test,0.0,0.34739500023856085,0.37877031870036115,0.273834681061078
dravidian_malayalam_test_705,dravidian_malayalam,test,0.0,0.3257175738840996,0.34635658405436676,0.3279258420615336
dravidian_malayalam_test_706,dravidian_malayalam,test,0.0,0.33002106307412554,0.43069657093438307,0.23928236599149139
dravidian_malayalam_test_707,dravidian_malayalam,test,0.0,0.33781784526242065,0.32533101668973013,0.33685113804784916
dravidian_malayalam_test_708,dravidian_malayalam,test,0.0,0.3219007451254288,0.4341167890534862,0.24398246582108502
dravidian_malayalam_test_709,dravidian_malayalam,test,0.0,0.3277542813810997,0.5093318577726075,0.1629138608462928
dravidian_malayalam_test_710,dravidian_malayalam,test,0.0,0.3424139276574098,0.34473765545146484,0.31284841689112536
dravidian_malayalam_test_711,dravidian_malayalam,test,0.0,0.3101210918677433,0.3584196617690136,0.3314592463632432
dravidian_malayalam_test_712,dravidian_malayalam,test,0.0,0.3130756802378102,0.39820120259758646,0.28872311716460336
dravidian_malayalam_test_713,dravidian_malayalam,test,0.0,0.3101824512121993,0.3603893105751933,0.3294282382126074
dravidian_malayalam_test_714,dravidian_malayalam,test,0.0,0.3190340421764416,0.3969057974623306,0.2840601603612278
dravidian_malayalam_test_715,dravidian_malayalam,test,0.0,0.3393720706742024,0.5158577573763398,0.14477017194945788
dravidian_malayalam_test_716,dravidian_malayalam,test,0.0,0.3215055863373881,0.3694961069882426,0.3089983066743693
dravidian_malayalam_test_717,dravidian_malayalam,test,0.0,0.32717702933125975,0.34621713141850513,0.3266058392502351
dravidian_malayalam_test_718,dravidian_malayalam,test,0.0,0.33964215151377436,0.47571528232960875,0.18464256615661692
dravidian_malayalam_test_719,dravidian_malayalam,test,0.0,0.31962360808915335,0.36760399948117994,0.31277239242966676
dravidian_malayalam_test_720,dravidian_malayalam,test,0.0,0.33738919053195643,0.3740494694630753,0.28856134000496825
dravidian_malayalam_test_721,dravidian_malayalam,test,0.0,0.340263096832001,0.29361277355302207,0.366124129614977
dravidian_malayalam_test_722,dravidian_malayalam,test,0.0,0.3149752977612669,0.26835532139647006,0.41666938084226296
dravidian_malayalam_test_723,dravidian_malayalam,test,0.0,0.3271556706259311,0.3579403108042662,0.31490401856980277
dravidian_malayalam_test_724,dravidian_malayalam,test,0.0,0.334410502359765,0.42324750017113605,0.24234199746909896
dravidian_malayalam_test_725,dravidian_malayalam,test,0.0,0.30113251763135573,0.38186690316822,0.3170005792004243
dravidian_malayalam_test_726,dravidian_malayalam,test,0.0,0.31630343343527245,0.33866089079972256,0.345035675765005
dravidian_tamil_test_0,dravidian_tamil,test,0.0,0.324419473101918,0.3277044511452487,0.3478760757528333
dravidian_tamil_test_1,dravidian_tamil,test,0.0,0.33324161588344997,0.37911311160930067,0.28764527250724936
dravidian_tamil_test_2,dravidian_tamil,test,0.0,0.30313315835151666,0.2514153900673976,0.4454514515810857
dravidian_tamil_test_3,dravidian_tamil,test,0.0,0.302616762556607,0.27976740078459683,0.4176158366587962
dravidian_tamil_test_4,dravidian_tamil,test,0.0,0.32764972245330304,0.3263328332433258,0.34601744430337117
dravidian_tamil_test_5,dravidian_tamil,test,0.0,0.3148985704179042,0.30564882831613494,0.37945260126596086
dravidian_tamil_test_6,dravidian_tamil,test,0.0,0.31849133979595134,0.1961437995525374,0.48536486065151124
dravidian_tamil_test_7,dravidian_tamil,test,0.0,0.2945149595888512,0.26522700616296674,0.44025803424818205
dravidian_tamil_test_8,dravidian_tamil,test,0.0,0.31810464639290764,0.2730458394303592,0.40884951417673315
dravidian_tamil_test_9,dravidian_tamil,test,0.0,0.3587722600282648,0.28884911842923094,0.3523786215425043
dravidian_tamil_test_10,dravidian_tamil,test,0.0,0.31121008185896737,0.34744220305796786,0.3413477150830648
dravidian_tamil_test_11,dravidian_tamil,test,0.0,0.33211651894485605,0.28853457063298693,0.379348910422157
dravidian_tamil_test_12,dravidian_tamil,test,0.0,0.31668335277780046,0.19744428606560147,0.4858723611565981
dravidian_tamil_test_13,dravidian_tamil,test,0.0,0.30608334600733716,0.25112813285989705,0.44278852113276584
dravidian_tamil_test_14,dravidian_tamil,test,0.0,0.30647817248415593,0.2748379082582758,0.41868391925756826
dravidian_tamil_test_15,dravidian_tamil,test,0.0,0.3146265212736885,0.2751602178839938,0.4102132608423177
dravidian_tamil_test_16,dravidian_tamil,test,0.0,0.33849392739509976,0.29944372990750207,0.3620623426973982
dravidian_tamil_test_17,dravidian_tamil,test,0.0,0.3064777239959365,0.2982857717150975,0.395236504288966
dravidian_tamil_test_18,dravidian_tamil,test,0.0,0.3183073588692675,0.25059454536254616,0.43109809576818636
dravidian_tamil_test_19,dravidian_tamil,test,0.0,0.3475756463850922,0.30067816378146744,0.35174618983344036
dravidian_tamil_test_20,dravidian_tamil,test,0.0,0.3153758333055587,0.22034950558482033,0.46427466110962096
dravidian_tamil_test_21,dravidian_tamil,test,0.0,0.3239464008255376,0.3092530016699893,0.36680059750447314
dravidian_tamil_test_22,dravidian_tamil,test,0.0,0.2928258104136509,0.28560172391104094,0.42157246567530815
dravidian_tamil_test_23,dravidian_tamil,test,0.0,0.3179755790784861,0.2842782106894446,0.3977462102320693
dravidian_tamil_test_24,dravidian_tamil,test,0.0,0.3237740793450159,0.28026030398871843,0.3959656166662657
dravidian_tamil_test_25,dravidian_tamil,test,0.0,0.31035969733056207,0.3057038987551499,0.383936403914288
dravidian_tamil_test_26,dravidian_tamil,test,0.0,0.3234339232620371,0.3733245253923903,0.30324155134557257
dravidian_tamil_test_27,dravidian_tamil,test,0.0,0.3097962566750486,0.2671931117394243,0.4230106315855271
dravidian_tamil_test_28,dravidian_tamil,test,0.0,0.2967031166575687,0.25471103150778235,0.44858585183464894
dravidian_tamil_test_29,dravidian_tamil,test,0.0,0.3060357947535048,0.327296684755544,0.3666675204909512
dravidian_tamil_test_30,dravidian_tamil,test,0.0,0.33288068684071215,0.34920384140668087,0.3179154717526069
dravidian_tamil_test_31,dravidian_tamil,test,0.0,0.3583725932905474,0.2998951092463866,0.341732297463066
dravidian_tamil_test_32,dravidian_tamil,test,0.0,0.31445420026642185,0.31564631342441374,0.3698994863091644
dravidian_tamil_test_33,dravidian_tamil,test,0.0,0.3346423824243118,0.32955797025132205,0.33579964732436607
dravidian_tamil_test_34,dravidian_tamil,test,0.0,0.3096905790089009,0.30802924915928764,0.38228017183181145
dravidian_tamil_test_35,dravidian_tamil,test,0.0,0.32915762634702017,0.29296095312733084,0.377881420525649
dravidian_tamil_test_36,dravidian_tamil,test,0.0,0.31849501227966165,0.3340135151854097,0.3474914725349286
dravidian_tamil_test_37,dravidian_tamil,test,0.0,0.3314320150167564,0.21753484143568813,0.45103314354755547
dravidian_tamil_test_38,dravidian_tamil,test,0.0,0.3371587682832375,0.38303541648421474,0.2798058152325478
dravidian_tamil_test_39,dravidian_tamil,test,0.0,0.30363914240242634,0.31461343738029135,0.38174742021728225
dravidian_tamil_test_40,dravidian_tamil,test,0.0,0.31869540638058796,0.2575306921492603,0.42377390147015176
dravidian_tamil_test_41,dravidian_tamil,test,0.0,0.32806068733785554,0.3220951321713161,0.3498441804908284
dravidian_tamil_test_42,dravidian_tamil,test,0.0,0.32640310556069996,0.2725877540578344,0.4010091403814656
dravidian_tamil_test_43,dravidian_tamil,test,0.0,0.3173075370430406,0.30499939757315137,0.37769306538380804
dravidian_tamil_test_44,dravidian_tamil,test,0.0,0.31521873088422575,0.2855727149281289,0.39920855418764534
dravidian_tamil_test_45,dravidian_tamil,test,0.0,0.2797509849738193,0.29870955637802526,0.4215394586481554
dravidian_tamil_test_46,dravidian_tamil,test,0.0,0.31373268272962246,0.2756786081083692,0.41058870916200835
dravidian_tamil_test_47,dravidian_tamil,test,0.0,0.3371525802163191,0.3263051640280695,0.33654225575561136
dravidian_tamil_test_48,dravidian_tamil,test,0.0,0.3114708120147321,0.2824306368969226,0.40609855108834525
dravidian_tamil_test_49,dravidian_tamil,test,0.0,0.31682323713607763,0.29059011401402884,0.3925866488498935
dravidian_tamil_test_50,dravidian_tamil,test,0.0,0.32923387549926825,0.30588187622610974,0.364884248274622
dravidian_tamil_test_51,dravidian_tamil,test,0.0,0.3314042084947446,0.3381778404909679,0.3304179510142875
dravidian_tamil_test_52,dravidian_tamil,test,0.0,0.2622629971741971,0.17986387530005166,0.5578731275257512
dravidian_tamil_test_53,dravidian_tamil,test,0.0,0.30757914464510816,0.3082875630352548,0.38413329231963705
dravidian_tamil_test_54,dravidian_tamil,test,0.0,0.3283145797790335,0.290944712352363,0.3807407078686035
dravidian_tamil_test_55,dravidian_tamil,test,0.0,0.29076527897305854,0.104674478510859,0.6045602425160824
dravidian_tamil_test_56,dravidian_tamil,test,0.0,0.2987621469045552,0.23294091553776025,0.46829693755768453
dravidian_tamil_test_57,dravidian_tamil,test,0.0,0.35242818085738054,0.3386907902462583,0.3088810288963611
dravidian_tamil_test_58,dravidian_tamil,test,0.0,0.33352941659302143,0.3045318945382148,0.36193868886876374
dravidian_tamil_test_59,dravidian_tamil,test,0.0,0.33732706201096724,0.2651769244516611,0.3974960135373717
dravidian_tamil_test_60,dravidian_tamil,test,0.0,0.32625401739933824,0.29392276586098826,0.3798232167396735
dravidian_tamil_test_61,dravidian_tamil,test,0.0,0.30722383701078837,0.28472733525949123,0.4080488277297204
dravidian_tamil_test_62,dravidian_tamil,test,0.0,0.35048430611419423,0.34633966017617357,0.3031760337096322
dravidian_tamil_test_63,dravidian_tamil,test,0.0,0.3264194474716389,0.29253625173345227,0.3810443007949088
dravidian_tamil_test_64,dravidian_tamil,test,0.0,0.3209892961247677,0.20081031145862518,0.47820039241660717
dravidian_tamil_test_65,dravidian_tamil,test,0.0,0.3302101373091734,0.28737210044302014,0.3824177622478064
dravidian_tamil_test_66,dravidian_tamil,test,0.0,0.32620142396063895,0.2558743515771152,0.41792422446224586
dravidian_tamil_test_67,dravidian_tamil,test,0.0,0.3059781157861035,0.32639961544336865,0.36762226877052784
dravidian_tamil_test_68,dravidian_tamil,test,0.0,0.32189811559687337,0.2624541824907491,0.41564770191237754
dravidian_tamil_test_69,dravidian_tamil,test,0.0,0.3225100193095247,0.26779546238526475,0.40969451830521053
dravidian_tamil_test_70,dravidian_tamil,test,0.0,0.323740282071372,0.2948241544341408,0.3814355634944872
dravidian_tamil_test_71,dravidian_tamil,test,0.0,0.32953649417376724,0.33196118187070084,0.338502323955532
dravidian_tamil_test_72,dravidian_tamil,test,0.0,0.3031166071534152,0.27027998401831804,0.4266034088282668
dravidian_tamil_test_73,dravidian_tamil,test,0.0,0.3089559773478343,0.2927712062387693,0.3982728164133964
dravidian_tamil_test_74,dravidian_tamil,test,0.0,0.29688087684353565,0.2854414775698618,0.4176776455866025
dravidian_tamil_test_75,dravidian_tamil,test,0.0,0.30955130499743205,0.25791035882704755,0.43253833617552045
dravidian_tamil_test_76,dravidian_tamil,test,0.0,0.31581230776745195,0.28023153861219535,0.4039561536203527
dravidian_tamil_test_77,dravidian_tamil,test,0.0,0.32968672879509503,0.30941770212511943,0.36089556907978554
dravidian_tamil_test_78,dravidian_tamil,test,0.0,0.312174126536359,0.31302717219747567,0.37479870126616527
dravidian_tamil_test_79,dravidian_tamil,test,0.0,0.3194489917054538,0.315824981483097,0.36472602681144917
dravidian_tamil_test_80,dravidian_tamil,test,0.0,0.32914583094149663,0.3193831023659651,0.35147106669253825
dravidian_tamil_test_81,dravidian_tamil,test,0.0,0.2927534706820325,0.30429673280342695,0.40294979651454055
dravidian_tamil_test_82,dravidian_tamil,test,0.0,0.3057715783416645,0.25860271485048153,0.43562570680785395
dravidian_tamil_test_83,dravidian_tamil,test,0.0,0.3216868165574837,0.2286502836556433,0.44966289978687296
dravidian_tamil_test_84,dravidian_tamil,test,0.0,0.34610331385767695,0.3134826484206494,0.34041403772167367
dravidian_tamil_test_85,dravidian_tamil,test,0.0,0.3196038368800272,0.3562470073216719,0.32414915579830095
dravidian_tamil_test_86,dravidian_tamil,test,0.0,0.33917164309138415,0.2998182372006704,0.36101011970794544
dravidian_tamil_test_87,dravidian_tamil,test,0.0,0.30228095593584775,0.3068613426563622,0.39085770140779
dravidian_tamil_test_88,dravidian_tamil,test,0.0,0.33195276488789094,0.3509793546103799,0.3170678805017292
dravidian_tamil_test_89,dravidian_tamil,test,0.0,0.32477375039768375,0.26078877514613935,0.4144374744561769
dravidian_tamil_test_90,dravidian_tamil,test,0.0,0.3370207708769876,0.31926969078244866,0.3437095383405637
dravidian_tamil_test_91,dravidian_tamil,test,0.0,0.33058395713919325,0.31077035875124787,0.3586456841095589
dravidian_tamil_test_92,dravidian_tamil,test,0.0,0.3243474893292484,0.33639774669839284,0.3392547639723588
dravidian_tamil_test_93,dravidian_tamil,test,0.0,0.3161797164607971,0.31916794162760154,0.36465234191160134
dravidian_tamil_test_94,dravidian_tamil,test,0.0,0.3310753169922503,0.33626244776477365,0.33266223524297606
dravidian_tamil_test_95,dravidian_tamil,test,0.0,0.31873441381780315,0.25565165951793045,0.42561392666426645
dravidian_tamil_test_96,dravidian_tamil,test,0.0,0.32559434710326307,0.31359250034678443,0.3608131525499525
dravidian_tamil_test_97,dravidian_tamil,test,0.0,0.3044763380818669,0.3465329260625097,0.34899073585562335
dravidian_tamil_test_98,dravidian_tamil,test,0.0,0.33411839044145103,0.2822820543330639,0.3835995552254851
dravidian_tamil_test_99,dravidian_tamil,test,0.0,0.36231257504746883,0.3456456467335759,0.2920417782189553
dravidian_tamil_test_100,dravidian_tamil,test,0.0,0.3371852349372743,0.3342758730384712,0.32853889202425446
dravidian_tamil_test_101,dravidian_tamil,test,0.0,0.3457397142959095,0.26170931809261,0.3925509676114805
dravidian_tamil_test_102,dravidian_tamil,test,0.0,0.33807596381137067,0.31963579282865806,0.34228824335997127
dravidian_tamil_test_103,dravidian_tamil,test,0.0,0.4546722748723571,0.12078198627465449,0.4245457388529884
dravidian_tamil_test_104,dravidian_tamil,test,0.0,0.33812472181841163,0.2759530829388675,0.38592219524272087
dravidian_tamil_test_105,dravidian_tamil,test,0.0,0.31999232026914254,0.25648902288058945,0.423518656850268
dravidian_tamil_test_106,dravidian_tamil,test,0.0,0.35739175525428707,0.38431097392055175,0.25829727082516124
dravidian_tamil_test_107,dravidian_tamil,test,0.0,0.3197219064258285,0.2951768683530022,0.38510122522116935
dravidian_tamil_test_108,dravidian_tamil,test,0.0,0.30711532199760483,0.2947917184059339,0.3980929595964613
dravidian_tamil_test_109,dravidian_tamil,test,0.0,0.3135566011833368,0.3245574738894987,0.36188592492716454
dravidian_tamil_test_110,dravidian_tamil,test,0.0,0.311447361623483,0.3194454551464049,0.3691071832301121
dravidian_tamil_test_111,dravidian_tamil,test,0.0,0.29669537232232535,0.2784021530515113,0.4249024746261633
dravidian_tamil_test_112,dravidian_tamil,test,0.0,0.3159973205411706,0.25895581932894074,0.4250468601298887
dravidian_tamil_test_113,dravidian_tamil,test,0.0,0.3229647618361978,0.26715606140713294,0.40987917675666924
dravidian_tamil_test_114,dravidian_tamil,test,0.0,0.32855377724578644,0.2849643801764581,0.3864818425777555
dravidian_tamil_test_115,dravidian_tamil,test,0.0,0.3080706751203989,0.25511214733451665,0.4368171775450845
dravidian_tamil_test_116,dravidian_tamil,test,0.0,0.338411651278544,0.3032656422166496,0.3583227065048064
dravidian_tamil_test_117,dravidian_tamil,test,0.0,0.31518058886919037,0.27206548101323363,0.41275393011757594
dravidian_tamil_test_118,dravidian_tamil,test,0.0,0.32196801685303084,0.2816846762221629,0.39634730692480624
dravidian_tamil_test_119,dravidian_tamil,test,0.0,0.32966575677786636,0.3432747944698086,0.32705944875232507
dravidian_tamil_test_120,dravidian_tamil,test,0.0,0.30220335209432225,0.2938220248989646,0.40397462300671316
dravidian_tamil_test_121,dravidian_tamil,test,0.0,0.3362605046800357,0.2578647748956475,0.40587472042431677
dravidian_tamil_test_122,dravidian_tamil,test,0.0,0.3304944908318903,0.38982553312617124,0.27967997604193845
dravidian_tamil_test_123,dravidian_tamil,test,0.0,0.29439510212561515,0.2760670276446834,0.42953787022970147
dravidian_tamil_test_124,dravidian_tamil,test,0.0,0.31829474487579557,0.27779280598763734,0.4039124491365671
dravidian_tamil_test_125,dravidian_tamil,test,0.0,0.2901405549764775,0.3029128853992228,0.4069465596242997
dravidian_tamil_test_126,dravidian_tamil,test,0.0,0.30375262888648896,0.28425234062248783,0.4119950304910232
dravidian_tamil_test_127,dravidian_tamil,test,0.0,0.3187772332566301,0.32817501924134923,0.35304774750202067
dravidian_tamil_test_128,dravidian_tamil,test,0.0,0.26777008357102133,0.22858642121477893,0.5036434952141997
dravidian_tamil_test_129,dravidian_tamil,test,0.0,0.3255095105896579,0.2720171332436712,0.40247335616667096
dravidian_tamil_test_130,dravidian_tamil,test,0.0,0.3107639933129061,0.2955692900054698,0.3936667166816241
dravidian_tamil_test_131,dravidian_tamil,test,0.0,0.3482871029934909,0.34603814589536,0.305674751111149
dravidian_tamil_test_132,dravidian_tamil,test,0.0,0.3546088188068164,0.2802781688262593,0.36511301236692434
dravidian_tamil_test_133,dravidian_tamil,test,0.0,0.30631962622199027,0.29736610328754254,0.3963142704904672
dravidian_tamil_test_134,dravidian_tamil,test,0.0,0.3375550559338698,0.29293357891345867,0.3695113651526715
dravidian_tamil_test_135,dravidian_tamil,test,0.0,0.33065879560050726,0.3147635144791812,0.35457768992031147
dravidian_tamil_test_136,dravidian_tamil,test,0.0,0.3086453056535401,0.2605421960040928,0.4308124983423671
dravidian_tamil_test_137,dravidian_tamil,test,0.0,0.26618013014689207,0.24844600165499509,0.48537386819811285
dravidian_tamil_test_138,dravidian_tamil,test,0.0,0.32430722826840763,0.2543883194339442,0.4213044522976481
dravidian_tamil_test_139,dravidian_tamil,test,0.0,0.29207865312848297,0.26325829775229687,0.44466304911922017
dravidian_tamil_test_140,dravidian_tamil,test,0.0,0.28881899479191053,0.26684248608074446,0.444338519127345
dravidian_tamil_test_141,dravidian_tamil,test,0.0,0.3289061302920828,0.30014586645357105,0.3709480032543461
dravidian_tamil_test_142,dravidian_tamil,test,0.0,0.3196411738633739,0.314628969529743,0.3657298566068831
dravidian_tamil_test_143,dravidian_tamil,test,0.0,0.3185319016632638,0.31687826724181545,0.36458983109492077
dravidian_tamil_test_144,dravidian_tamil,test,0.0,0.3290626498279151,0.2925217192922211,0.3784156308798638
dravidian_tamil_test_145,dravidian_tamil,test,0.0,0.30650706057009236,0.2837385992877196,0.409754340142188
